Ruta,OperadOR,route,ac_type,all_aboard,PASAJEROS A BORDO,crew_aboard,cantidad de fallecidos,passenger_fatalities,crew_fatalities,ground,year,decade
Others,All Nippon Airways,"Tokyo, Japan - Chitose, Japan",Boeing,517,503,14,1,0,1,0,1999,10
Brazil,Others,Belem - Monte Dourado,Embraer 110 Bandeirante,2,0,2,2,0,2,0,1999,10
China,China Airlines (Taiwan),Bangkok - Hong Kong,Douglas,315,300,15,3,3,0,0,1999,10
Mexico,Military - Mexican Air Force,Test flight,Lockheed,5,0,5,5,0,5,0,1999,10
Others,Skyline Airways,Simara - Kathmandu,Havilland,10,7,3,10,7,3,0,1999,10
Others,Military - Venezuelan Army,La Carlota - Acarigua,Arava 201,6,3,3,6,3,3,0,1999,10
Others,Private charter,"Orlando, FL - Dallas, TX",Others,6,4,2,6,4,2,0,1999,10
EEUU,EgyptAir,New York City - Cairo,Boeing,217,202,15,217,202,15,0,1999,10
Mexico,TAESA,Uruapan - Mexico City,Douglas,18,13,5,18,13,5,0,1999,10
Others,Others,Rome - Pristina,Others,24,21,3,24,21,3,0,1999,10
Russia,Others,"Moscow, Russia - Tashkent, Uzbekistan",Ilyushin,7,0,7,5,0,5,0,1999,10
Philippines,Others,Manila - Cauayan,Let 410UVP,17,15,2,17,15,2,0,1999,10
Others,Military - U.S. Air Force,Kuwait  IA - Kuwait-Ahmed Al-jaber AB,Lockheed,94,86,8,3,3,0,0,1999,10
Others,SATA,Ponta Delgada - Horta,Others,35,31,4,35,31,4,0,1999,10
Others,Cubana de Aviacon,Havana - Guatemala City,Douglas,314,296,18,16,8,8,2,1999,10
Others,Korean Air,"London, England - Milan, Italy",Boeing,4,0,4,4,0,4,0,1999,10
India,Indian Airlines,Kathmandu - New Delhi,Others,189,174,15,1,0,1,0,1999,10
Others,Cubana de Aviacion,Havana - Valencia,Yakovlev,22,12,10,22,12,10,0,1999,10
Others,Others,Sin_Dato,Others,20,18,2,12,10,2,0,1999,10
Mexico,Others,Los Mochis - Toluca,Hawker Siddeley HS-125,4,2,2,4,2,2,0,1999,10
Others,Others,"Kiev, Russia - Tehran, Iran",Antonov,6,4,2,6,4,2,0,1999,10
Colombia,Others,Villavicencio - Mitu,Douglas,18,12,6,5,5,0,0,1999,10
Others,Others,Kathmandu - New Delhi,Boeing,5,0,5,5,0,5,0,1999,10
Others,Others,Huambo - Luanda,Lockheed,9,5,4,9,5,4,0,1999,10
England,Others,London - Guernsey,Fokker,2,0,2,2,0,2,0,1999,10
Germany,Others,Refueling,Boeing,4,0,4,4,0,4,0,1999,10
Canada,Others,Vancouver - Victoria,Douglas,2,0,2,2,0,2,0,1999,10
Others,Others,Horn Island - Coconut Island,Others,4,3,1,3,2,1,0,1999,10
Others,Others,Managua - Bluefields,Antonov,28,21,7,28,21,7,0,1999,10
Others,Others,Luanda - Lucapa,Antonov,14,10,4,14,10,4,13,1999,10
Others,Others,Kinshasa - Mbandaka,Lockheed,7,0,7,7,0,7,0,1999,10
China,China Southwest Airlines,Chengdu - Wenzhou,Tupolev TU-154,61,50,11,61,50,11,0,1999,10
Italy,Others,Cagliar - Genoa,Others,31,27,4,4,3,1,0,1999,10
India,Military - Indian Air Force,Gwalior -  Pokhran - New Delhi,Antonov,19,15,4,19,15,4,3,1999,10
Colombia,Others,Cucuta - El Yopal,Douglas,8,5,3,8,5,3,8,1999,10
Canada,Others,Goose Bay - Davis Inlet,Havilland,2,0,2,1,0,1,0,1999,10
Others,Airlink,Hoskins - Kandrian,Britten Norman BN-2A Trislander,11,10,1,11,10,1,0,1999,10
Others,Turkish Airlines (THY),Adana - Ciddah,Boeing,6,0,6,6,0,6,0,1999,10
Others,Myanmar Airways,Yangon - Sittwe,Fokker,8,4,4,8,4,4,0,1999,10
Brazil,Others,Training,Others,5,0,5,5,0,5,0,1999,10
Others,Savanair,Huambo - Luanda,Antonov,5,0,5,1,0,1,0,1999,10
Canada,Others,Test flight,Havilland,2,0,2,1,0,1,0,1999,10
Others,Airlink,Nadzab - Goroka,Embraer 110P2 Bandeirante,17,15,2,17,15,2,0,1999,10
Philippines,Others,Sin_Dato,Britten-Norman BN-2A-21 Islander,1,0,1,1,0,1,0,1999,10
Others,Military - Sudan Air Force,Kassala - Khartoum,Antonov,50,44,6,50,44,6,0,1999,10
EEUU,Others,Sightseeing,Others,7,6,1,7,6,1,0,1999,10
Others,Others,Ol Kiombo - Mara Sika AS,Let 410UVP-E,2,0,2,2,0,2,0,1999,10
Others,Others,Training,Havilland,5,0,5,5,0,5,0,1999,10
Others,Vanair,Espírita Santo - Port Vila,Havilland,12,11,1,7,6,1,0,1999,10
China,Korean Air,"Shanghi, China - Seoul, Korea",Douglas,3,0,3,3,0,3,0,1999,10
Colombia,Aerotaca,Bucaramanga - Malaga,Havilland,5,3,2,5,3,2,0,1999,10
Others,American Airlines,Dallas-Fort Worth - Little Rock,Douglas,145,139,6,11,10,1,0,1999,10
EEUU,Others,"Lakehurst, NY - Patuxent River, MD",Others,11,8,3,11,8,3,0,2000,10
Others,Military - Royal Jordanian Air Force,Sin_Dato,Lockheed,13,Sin_Dato,Sin_Dato,13,Sin_Dato,Sin_Dato,0,2000,10
Others,Others,Santiago - Coihaique,Others,14,10,4,14,10,4,0,2000,10
Brazil,Others,Cubatao - Navegantes,Sikorsky S-76,6,5,1,6,5,1,0,2000,10
Others,Royal Nepal Airlines,Bajhang - Dhangadhi,Havilland,25,22,3,25,22,3,0,2000,10
France,Air France,Paris - New York City,Others,109,100,9,109,100,9,4,2000,10
Colombia,CORAL Colombia,Villavicencio - Mitu,Curtiss,19,15,4,13,9,4,0,2000,10
Others,Others,Nassau - Freeport,Douglas,2,0,2,2,0,2,0,2000,10
Others,Others,Moncton - Montreal,Grumman G-159 Gulfstream I,2,0,2,2,0,2,0,2000,10
India,Others,Calcutta - Patna - Lucknow - New Delhi,Boeing,58,52,6,55,49,6,5,2000,10
EEUU,Others,"Hinckley, IL - Louisburg, NC",Havilland,3,2,1,1,0,1,0,2000,10
Others,Others,Kinshasa - Tshikapa,Antonov,27,21,6,27,21,6,0,2000,10
EEUU,Others,Sight seeing,Others,7,6,1,7,6,1,0,2000,10
Others,Gulf Air,Cairo - Manama,Others,143,135,8,143,135,8,0,2000,10
Others,Others,Cashaschanes - Sumacal,Others,6,5,1,6,5,1,0,2000,10
Others,Others,Sin_Dato,Others,8,7,1,8,7,1,0,2000,10
Others,Military - Sri Lanka Air Force,Colombo - Kalmunai,Mil Mi-17,14,12,2,14,12,2,0,2000,10
Mexico,Aeromexico,Mexico City - Reynosa - Matamoros,Douglas,88,83,5,0,0,0,4,2000,10
Canada,Others,Kuglluktuk - Yellowknife,Others,3,1,2,3,1,2,0,2000,10
Others,Others,Test flight,Canadair CL-600-2B16 Challenger 604,3,0,3,2,0,2,0,2000,10
EEUU,Private,St. Louis - New Madrid,Others,3,2,1,3,2,1,0,2000,10
Others,Lao Aviation,Vientiane - Sam Neua,Harbin Yunshuji Y-12-II,17,15,2,8,8,0,0,2000,10
Others,Military - Russian Air Force,Moscow - Batumi,Ilyushin,86,75,11,86,75,11,0,2000,10
Others,Others,Taipei - Los Angeles,Boeing,179,159,20,83,79,4,0,2000,10
Others,Others,Saurimo - Luanda,Antonov,44,39,5,44,39,5,0,2000,10
EEUU,Others,"Fort Wayne, IN - Milwaukee, WI",Swearingen SA.226TC Metro II,1,0,1,1,0,1,0,2000,10
Others,Others,Luanda - Namibe,Antonov,57,52,5,57,52,5,0,2000,10
EEUU,American Airlines,"Miami, FL - Port au Prince",Others,114,105,9,1,0,1,0,2000,10
Mexico,Aerocaribe,Tuxtla Gutierrez - Villahermosa,Others,19,17,2,19,17,2,0,2000,10
Colombia,Others,Sin_Dato,Douglas,7,0,7,7,0,7,0,2000,10
Philippines,Military - Philippine Air Force,Cagayancillo - Puerto Princesa,Others,15,11,4,14,10,4,0,2000,10
Others,Malu Aviation,Sin_Dato,Antonov,11,5,6,2,1,1,0,2000,10
EEUU,Universal Jet Aviation,Boca Raton - Fort Pierce,Others,3,1,2,3,1,2,0,2000,10
Others,Others,Training,Others,5,0,5,5,0,5,0,2000,10
Others,Crossair,Zürich - Dresden,Saab 340B,10,7,3,10,7,3,0,2000,10
Others,Others,Tripoli IAP - Marsa el-Brega,Shorts 360-300,41,38,3,22,21,1,0,2000,10
Others,TACA,San Jose - Tortuguero,Let 410UVP-E,20,17,3,5,4,1,0,2000,10
Others,Kenya Airways,Abidjan - Lagos,Others,179,169,10,169,159,10,0,2000,10
EEUU,Alaska Airlines,Puerto Vallarta - San Francisco,Douglas,88,83,5,88,83,5,0,2000,10
Others,Military - Islamic Republic of Iran Air Force,Training,Lockheed,8,Sin_Dato,Sin_Dato,8,Sin_Dato,Sin_Dato,0,2000,10
EEUU,Emery Worldwide,"Sacramento, CA - Dayton, OH",Douglas,3,0,3,3,0,3,0,2000,10
Others,Southwest Airlines,Las Vegas - Burbank,Boeing,142,137,5,0,0,0,0,2000,10
Russia,Others,Moscow - Kiev,Yakovlev,9,4,5,9,4,5,0,2000,10
Others,Aeroperlas,Panama City - Puerto Obaldia,Havilland,10,8,2,10,8,2,0,2000,10
Canada,Others,"Points North Landing, SK - Ennadai Lake",Douglas,2,0,2,2,0,2,0,2000,10
Others,Others,Sevilla - Herreira,Others,7,0,7,7,0,7,0,2000,10
Others,Others,Bangkok - Colombo,Antonov,8,0,8,6,0,6,2,2000,10
Others,Skypower Express Airways,Lagos - Abuja,Embraer 110P1A Bandeirante,16,13,3,1,1,0,1,2000,10
Others,Others,Jaffna/Palaly AFB - Anuradhapura AFB,Antonov,40,36,4,40,36,4,0,2000,10
Others,Others,Huambo - Luanda,Antonov,33,29,4,3,3,0,0,2000,10
Others,Others,Tamale - Accra,Fokker,52,48,4,7,7,0,0,2000,10
Others,Others,Adelaide - Whyalla,Piper PA-31-350 Navajo,8,1,7,8,1,7,0,2000,10
Philippines,Philippine Air Lines,Davao - Manila,Others,298,284,14,1,1,0,0,2000,10
EEUU,Others,Atlantic City - Wilkes-Barre,Others,19,17,2,19,17,2,0,2000,10
Others,Others,Libreville - Moanda,Beechcraft 1900C-1,10,8,2,3,2,1,0,2000,10
China,Wuhan Airlines,Enshi - Wuhan,Xian Yunshuji Y-7-100C,44,40,4,44,40,4,7,2000,10
Others,Trans Guyana Airways,Sin_Dato,Others,1,0,1,1,0,1,0,2000,10
France,Others,Sin_Dato,Learjet 35A,5,3,2,2,0,2,0,2000,10
Others,Others,Sin_Dato,Britten-Norman BN-2A-20 Islander,4,1,3,4,1,3,0,2000,10
Others,Others,"Pepa, Congo - Kigali, Rwanda",Antonov,24,20,4,24,20,4,0,2000,10
Philippines,Others,Manila - Davao,Boeing,131,124,7,131,124,7,0,2000,10
EEUU,Others,Kahului - Hoolehua,Others,6,4,2,6,4,2,0,2000,10
EEUU,Others,Opa-Locka - Marianna,Learjet 35A,3,0,3,3,0,3,0,2000,10
Russia,Sibir Airlines,"Tel Aviv -  Novosibirsk, Russia",Tupolev Tu-154M,78,66,12,78,66,12,0,2001,10
Others,Others,"Guatemala City - San Pedro Sula, Honduras",Others,13,11,2,9,8,1,0,2001,10
Brazil,TAM (Brazil),Recife  - Sao Paulo,Fokker,82,77,5,1,1,0,0,2001,10
Mexico,Others,Chichen Itza - Cozumel,LET 410UVP,19,17,2,19,17,2,0,2001,10
EEUU,United Air Lines,Newark - San Francisco,Boeing,44,37,7,44,37,7,0,2001,10
EEUU,American Airlines,Washington D.C. - Los Angeles,Boeing,64,58,6,64,58,6,125,2001,10
EEUU,American Airlines,Boston - Los Angeles,Boeing,92,81,11,92,81,11,Sin_Dato,2001,10
Others,Others,Melilla - Málaga,Others,47,44,3,4,3,1,0,2001,10
Others,Others,Toronto - Lisbon,Others,304,291,13,0,0,0,0,2001,10
EEUU,Ameristar Jet Charter,"Ithaca, NY - Jackson, MI",Learjet 25,2,0,2,2,0,2,0,2001,10
Canada,Others,Iyachisakus Lake - Mollet Lake,Havilland,7,6,1,3,2,1,0,2001,10
EEUU,United Air Lines,Boston - Los Angeles,Boeing,65,56,9,65,56,9,Sin_Dato,2001,10
Italy,Others,Milan - Copenhagen / Milan - Paris,Others,114,106,8,114,106,8,4,2001,10
EEUU,Universal Jet Aviation,"Pittsburgh, PA - Baca Raton, Fl",Learjet 25B,2,0,2,2,0,2,0,2001,10
EEUU,Others,Dillingham - King Salmon,Others,10,9,1,10,9,1,0,2001,10
Canada,Others,Gods Narrows - Shamattawa,Others,3,1,2,2,0,2,0,2001,10
EEUU,Others,"Fire Island, AK - Anchorage, AK",Bell 206L,5,4,1,3,2,1,0,2001,10
EEUU,American Airlines,"New York City - Santo Domingo, Dominican Rep.",Others,260,251,9,260,251,9,5,2001,10
Russia,Others,Khatanga - Moscow,Ilyushin,27,18,9,27,18,9,0,2001,10
Others,Others,Tallinn - Kardla,Antonov,17,14,3,2,2,0,0,2001,10
Others,Crossair,Berlin - Zurich,Others,33,28,5,24,21,3,0,2001,10
Others,MK Airlines,Luxembourg - Port Harcourt,Boeing,13,0,13,1,0,1,0,2001,10
Russia,Others,Moscow - Bratsk - Anadyr,Ilyushin,18,9,9,18,9,9,0,2001,10
Others,Others,Bunia - Beni,Others,6,4,2,6,4,2,0,2001,10
Colombia,Others,Medellin - Quibdo,Let 410UVP-E,16,14,2,16,14,2,0,2001,10
Germany,Others,Bremerhaven - Wangerooge,Others,9,8,1,8,7,1,0,2001,10
Others,Others,Kama - Kapmene,Antonov,11,9,2,4,2,2,0,2001,10
Others,Others,"Barcelona - Oran, Algeria",Others,10,8,2,10,8,2,0,2001,10
EEUU,Others,Grand Canyon NP - Las Vegas,Others,7,6,1,6,5,1,0,2001,10
Others,Others,Puerto Cabello - Caracas,Antonov,13,10,3,13,10,3,0,2001,10
Russia,Others,Moscow - Norilsk,Ilyushin,10,0,10,10,0,10,0,2001,10
Others,Others,"Reykjavík, Iceland - Narsarsua, Greenland",Others,3,1,2,3,1,2,0,2001,10
China,Others,Training,Others,16,0,16,16,0,16,6,2001,10
Indonesia,Others,Timika - Jayapura,Others,9,0,9,9,0,9,0,2001,10
EEUU,Others,Sin_Dato,Douglas,2,0,2,2,0,2,0,2001,10
Others,Others,Canaina - Ciudad Bolivar - Por La Mar,Douglas,24,20,4,24,20,4,0,2001,10
EEUU,Others,"Broomfield, CO - Stillwater, OK",Others,10,8,2,10,8,2,0,2001,10
Colombia,Others,El Yopal - Mitu,Others,6,3,3,3,2,1,0,2001,10
Germany,Others,"Nurnberg - Rome, Italy",Learjet 35A,3,1,2,3,1,2,0,2001,10
Others,Others,Paramaribo - Jakobkondre,GAF Nomad N24A,10,9,1,10,9,1,0,2001,10
Others,Loganair,Edinburgh - Belfast,Others,2,0,2,2,0,2,0,2001,10
Others,Others,"Fort Walton Beach, Fl - Oceana Naval Air Station, VA",Others,21,18,3,21,18,3,0,2001,10
Others,Thai Airways,Bangkok - Chiang Mai.,Boeing,5,0,5,1,0,1,0,2001,10
Others,Others,Istanbul - Moscow,Tupolev 154M,174,162,12,3,2,1,0,2001,10
Others,Others,Chicago - Beaver Island,Others,6,4,2,2,0,2,0,2001,10
Indonesia,Merpati Nusantara Airlines,Training,Fokker,3,0,3,3,0,3,0,2001,10
Others,Others,St. Maarten - St. Barthélémy,Havilland,19,17,2,19,17,2,1,2001,10
Russia,Others,Yekaterinburg - Irkutsk - Vladivostok,Tupolev TU-154M,145,136,9,145,136,9,0,2001,10
Indonesia,Others,Jayapura - Wamena,Others,19,16,3,1,1,0,0,2001,10
Russia,Military - Russian Air Force,Rzhevsk - Morsansk,Antonov,7,0,7,7,0,7,0,2001,10
Others,Fuerza Aérea Argentina,Mendoza - Parana,Fokker,5,0,5,5,0,5,0,2001,10
Others,Others,Tehran - Gorgan,Yakovlev,30,25,5,30,25,5,0,2001,10
Others,Others,Jinhae - Ockpo,Others,12,9,3,8,7,1,0,2001,10
Others,Others,San Fernando - El Calafate,Others,10,8,2,10,8,2,0,2001,10
Others,Others,Vinh - Dong Hoi - Hue,Others,16,13,3,16,13,3,0,2001,10
Others,Military - Sudan Air Force,Adar Yeil - Khartoum,Antonov,30,Sin_Dato,Sin_Dato,14,Sin_Dato,Sin_Dato,0,2001,10
EEUU,Others,Los Angeles - Aspen,Others,18,15,3,18,15,3,0,2001,10
Others,Military - Turkish Air Force,Diyarbakir - Ankara,Others,34,28,6,34,28,6,0,2001,10
Others,Others,Jomsom - Pokhara,Havilland,18,15,3,18,15,3,0,2002,10
Others,Military - Russian Air Force,Sin_Dato,Others,147,142,5,121,121,0,0,2002,10
Others,Military - Sri Lanka Air Force,Sin_Dato,Others,5,0,5,5,0,5,0,2002,10
Others,Military - U.S. Air Force,Roosevelt Roads NS - Borinquen NGB,Lockheed,10,3,7,10,3,7,0,2002,10
Russia,Others,Moscow - St. Petersburgh,Others,16,0,16,14,0,14,0,2002,10
Others,Skyline Airways,Jumla - Surkhet,Havilland,4,2,2,4,2,2,0,2002,10
England,Bristow Helicopters,Gas platform Clipper - drilling rig Golbal Sante Fe Monach,Others,11,9,2,11,9,2,0,2002,10
Indonesia,Sabang Merauke Raya Air Charter,Tarakan - Krayan,Britten-Norman BN-2A Islander,10,8,2,10,8,2,0,2002,10
Others,Others,"N'Djamena, Chad - Brazzaville, Congo",Boeing,27,19,8,27,19,8,0,2002,10
Russia,Others,Khabarovsk - Ayan,Antonov,16,14,2,16,14,2,0,2002,10
Others,Military - Ukraine Air Force,Sin_Dato,Others,2,0,2,0,0,0,85,2002,10
Brazil,Others,Cruzeiro do Sul - Tarauaca - Rio Branco,Embraer 120ER Brasilia,31,28,3,23,20,3,0,2002,10
Others,Others,Moroni Hahaya - Anjouan,Let 410UVP,16,14,2,1,1,0,0,2002,10
Canada,Others,Lake de l'Avion - Agunish River,Havilland,4,3,1,3,3,0,0,2002,10
India,Others,Military exercises,Ilyushin,12,0,12,12,0,12,5,2002,10
Others,Others,"Berlin, Germany - Luxembourg",Fokker,22,19,3,20,18,2,0,2002,10
Indonesia,Dirgantara Air Services,Tarakan - Long Bawan,Britten-Norman BN-2A-21,10,9,1,7,6,1,0,2002,10
Mexico,Others,"Las Vegas, NV - Taos, NM",Others,2,0,2,2,0,2,0,2002,10
Philippines,Others,Manila - Laoag,Fokker,34,29,5,19,18,1,0,2002,10
Others,Eagle Aviation,Ol Kiombo - Mombasa,Others,20,18,2,1,0,1,0,2002,10
Others,Others,Gohu - Madang,Britten-Norman BN-2A-26 Islander,8,7,1,8,7,1,0,2002,10
EEUU,Others,Decatur - Rockford,Cessna 208B Caravan I Super Cargomaster,1,0,1,1,0,1,0,2002,10
Others,Others,Taipei - Macau,Others,2,0,2,2,0,2,0,2002,10
Others,Others,"Kharkiv, Ukraine - Trabzon, Turkey - Isfanan, Iran",Antonov,44,38,6,44,38,6,0,2002,10
Brazil,Military - Brazilian Air Force,Sao Paulo - Porto Alegre,Others,16,13,3,3,2,1,0,2002,10
Brazil,Others,Guarulhos - Londrina,ATR 42-300,2,0,2,2,0,2,0,2002,10
Germany,Others,Moscow-Munich-Barcelona / Bahrain/Brussels,Boeing,71,57,14,71,57,14,0,2002,10
Others,Others,Bloemfontein - George,Others,3,1,2,3,1,2,0,2002,10
Others,Others,Luanda - demobilization camp,Mi-17,25,23,2,20,18,2,0,2002,10
Others,Military - U.S. Air Force,Sin_Dato,Lockheed,10,2,8,3,0,3,0,2002,10
England,Others,"Birmingham, England - Bangor, MA",Others,5,3,2,5,3,2,0,2002,10
Others,Military - U.S. Air Force,Jacobabad - Shamsi,Lockheed,7,0,7,7,0,7,0,2002,10
Others,Others,Madrid - Bilbao,Others,3,0,3,3,0,3,0,2002,10
Mexico,Others,Mexico City - Chilpancingo,Havilland,17,15,2,5,5,0,0,2002,10
Indonesia,Garuda Indonesia Airlines,Mataram - Yogyakarta - Jakarta,Boeing,62,54,8,1,0,1,0,2002,10
Others,Others,Sin_Dato,Antonov,40,34,6,5,3,2,0,2002,10
Colombia,TAME,Quito -  Tulcán - Cali,Boeing,92,83,9,92,83,9,0,2002,10
Others,Iran Air Tours,Tehran - Khorramabed,Tupolev TU-154,117,108,9,117,108,9,0,2002,10
Others,Others,Sin_Dato,Antonov,10,3,7,1,0,1,0,2002,10
Russia,Military - Russian Navy,Sanofov - Lakhta,Antonov,20,12,8,17,12,5,0,2002,10
Philippines,Military - U.S. Army,Basilan - Mactan Island,Others,10,4,6,10,4,6,0,2002,10
Others,Others,Quito - Lago Agrio,Others,26,21,5,26,21,5,0,2002,10
Others,Others,Cienfuegos -- Cayo Coco,Antonov,17,15,2,17,15,2,0,2002,10
Italy,Others,"Budapest, Hungary - Tunis, Tunisia",Antonov,3,1,2,3,1,2,0,2002,10
Indonesia,Trigana Air Service,Nabire - Enaotali,Havilland,6,2,4,6,2,4,0,2002,10
Others,China Airlines (Taiwan),Taipei - Hong Kong,Boeing,225,206,19,225,206,19,0,2002,10
Others,Others,Port Harcourt - Calabar,LET 410UVP,5,0,5,5,0,5,0,2002,10
Others,EgyptAir,Cairo - Tunis,Boeing,62,56,6,14,11,3,0,2002,10
Others,Others,Abuja - Jos - Kano - Lagos,Others,77,69,8,74,67,7,78,2002,10
China,China Northern Airlines,Beijing - Dalian,Douglas,112,103,9,112,103,9,0,2002,10
Russia,Private,Sin_Dato,Mi-8 helicopter,20,17,3,8,6,2,0,2002,10
Colombia,Others,Medellín - Popayán,Antonov,8,5,3,3,3,0,0,2002,10
Others,Others,Beijing - Busan,Boeing,166,155,11,128,120,8,0,2002,10
Others,Others,Madrid - Palma de Mallorca,Swearingen SA.227AC Metro III,2,0,2,2,0,2,0,2002,10
Others,Djibouti Airlines,"Mogadishu, Somalia - Djibouti",Let 410UVP-E,4,0,4,4,0,4,0,2002,10
EEUU,Others,Sin_Dato,Beechcraft 1900D,2,0,2,2,0,2,0,2003,10
EEUU,Ameristar Jet Charter,El Paso - Del Rio,Learjet 25B,2,0,2,1,0,1,0,2003,10
Mexico,Military - Mexican Air Force,Mexicali - Santa Lucia,Lockheed,6,0,6,6,0,6,0,2003,10
Canada,Others,Pickle Lake - Summer Beaver,Cessna 208B Grand Caravan,8,7,1,8,7,1,0,2003,10
EEUU,Others,Sightseeing,Others,7,6,1,7,6,1,0,2003,10
Others,Others,Cap Haitien - Port au Paix,Others,21,19,2,21,19,2,0,2003,10
Others,Others,Nairobi - Samburu National Park,Swearingen SA-226T Metro II,14,12,2,14,12,2,0,2003,10
EEUU,Others,Barrow - Wainwright,Others,2,1,1,2,1,1,0,2003,10
Others,Others,Porlamar - Canaima,Cessna 208B Grand Caravan,16,14,2,1,0,1,0,2003,10
EEUU,Others,Farmingdale - Groton,Others,2,0,2,2,0,2,0,2003,10
EEUU,Others,Sightseeing,Bell 206B,5,4,1,5,4,1,0,2003,10
Canada,Others,Gaspé - Îles-de-la-Madeleine,Others,3,2,1,3,2,1,0,2003,10
Russia,Others,Kamchatka - Kuril Islands,Mi-8 helicopter,20,19,1,20,19,1,0,2003,10
Others,Others,Sao Gabriel de Cachoeria - Yauarete,EMB 721C Sertanejo,4,3,1,4,3,1,0,2003,10
EEUU,Others,"Chino,CA - Sun Valley, ID",Gates Learjet 24B,2,0,2,2,0,2,0,2003,10
Others,Others,Sin_Dato,Antonov,2,0,2,1,0,1,0,2003,10
Others,Others,Sin_Dato,Others,5,0,5,5,0,5,0,2003,10
Mexico,Others,Tampico - Las Potrancas Ranch Airstrip,Others,3,0,3,3,0,3,0,2003,10
Others,Military - U.S. Army,Fallujah - Baghdad,Others,36,34,2,15,15,0,0,2003,10
Others,Others,Sin_Dato,Others,4,3,1,4,3,1,0,2003,10
Others,Trans Guyana Airways,"Ogle, Guyana - Ekereku, Guyana",Others,7,4,3,2,1,1,0,2003,10
Others,Military - U.S. Army,Sin_Dato,Others,22,18,4,17,13,4,0,2003,10
EEUU,Ameriflight,Seattle - Spokane,Others,1,0,1,1,0,1,0,2003,10
Others,Military - Congolese Air Force,"Boende, Congo - Kinshasa, Congo",Antonov,24,18,6,20,14,6,13,2003,10
Canada,Others,Sin_Dato,Havilland,3,2,1,2,1,1,0,2003,10
Colombia,Others,El Yopal - Mitu,Douglas,3,0,3,3,0,3,0,2003,10
Others,Others,"Ft. Lauderdale, FL - Treasure Cay",Cessna 402C,10,9,1,2,2,0,0,2003,10
Others,Others,"Conakry, Guinea - Cotonou, Benin - Beirut, Lebanon",Boeing,161,151,10,140,132,8,0,2003,10
Others,Air Freight New Zealand,Christchurch - Palmerston North,Convair,2,0,2,2,0,2,0,2003,10
Others,Others,La Carlota - San Cristobal,Let 410UVP-E,10,8,2,4,4,0,0,2003,10
EEUU,FedEx,Casper - Cody,Cessna 208B Caravan I Super Cargomaster,1,0,1,1,0,1,0,2003,10
Brazil,Others,Sin_Dato,Others,5,3,2,5,3,2,0,2003,10
Others,Sudan Airways,Port Sudan - Khartoum,Boeing,117,106,11,117,106,11,0,2003,10
EEUU,Others,"Charlotte, NC - Greer, SC",Others,21,19,2,21,19,2,0,2003,10
Others,Turkish Airlines (THY),Istanbul - Ankara - Diyarbakir,Others,80,75,5,75,71,4,0,2003,10
Others,Others,Chiclayo - Chachapoyas,Fokker,46,42,4,46,42,4,0,2003,10
Others,Others,Brazzaville - Douala,Antonov,7,5,2,7,5,2,0,2003,10
Others,Others,Macau - Baucau,Ilyushin,6,2,4,6,2,4,0,2003,10
Others,Others,Agadir - Algiers,Antonov,8,0,8,8,0,8,0,2003,10
Others,Others,Tallinn - Helsinki,Antonov,3,0,3,2,0,2,0,2003,10
EEUU,Others,"Griffith-Merrill, IN - Somerset, KY",Others,7,6,1,3,2,1,0,2003,10
Others,Others,Zahedan - Kerman,Ilyushin,275,257,18,275,257,18,0,2003,10
Others,Military - Pakistan Air Force,Islamabad - Kohat,Fokker,17,9,8,17,9,8,0,2003,10
Russia,Others,Skydiving,Others,25,23,2,11,9,2,0,2003,10
Others,Air Algerie,Tamanrasset - Algiers,Boeing,103,97,6,102,96,6,0,2003,10
Indonesia,Others,Mulia - Wamena,Havilland,16,14,2,4,2,2,0,2003,10
Others,Others,Busia - Nairobi,Grumman G-159 Gulfstream I,13,11,2,3,1,2,0,2003,10
Others,Others,Kinshasa - Lubumbashi,Others,200,Sin_Dato,Sin_Dato,129,Sin_Dato,Sin_Dato,0,2003,10
EEUU,Others,"Aurora, IL - Morris, MN",Others,3,2,1,3,2,1,0,2003,10
Brazil,Others,Sin_Dato,Others,4,2,2,4,2,2,0,2003,10
Others,Military - Algerian Air Force,Training,Lockheed,4,0,4,4,0,4,11,2003,10
Others,Others,Sin_Dato,Cessna 208B Grand Caravan,4,3,1,4,3,1,0,2003,10
Others,Military - Islamic Republic of Iran Air Force,Sin_Dato,Lockheed,7,0,7,7,0,7,0,2003,10
France,Others,Nantes - Brest,Canadair CRJ-100ER,24,21,3,1,0,1,0,2003,10
EEUU,Others,Sightseeing,Douglas,4,3,1,4,3,1,0,2003,10
EEUU,Others,"Hallo Bay, AK - Homer, AK",Others,3,2,1,3,2,1,0,2003,10
Others,Others,Palmerston North - Christchurch,Others,10,9,1,8,7,1,0,2003,10
Brazil,Others,Oiapoque - Macapa,EMB 721C Sertanejo,5,4,1,5,4,1,0,2003,10
Italy,Others,Milan - Genoa - Farnborough,Others,2,0,2,2,0,2,0,2003,10
EEUU,Others,Sin_Dato,Cessna 185,4,3,1,4,3,1,0,2003,10
Others,Others,"Kabul, Afghanistan - Trabzon, Turkey - Zaragoza, Spain",Yakovlev,75,62,13,75,62,13,0,2003,10
Brazil,Others,Sin_Dato,Others,4,2,2,4,2,2,0,2003,10
Mexico,Jett Paqueteria SA,Mexico City - Villahermosa,Others,2,0,2,2,0,2,0,2004,10
